0051bd58	struct VS_IN                                                 \n{                                                            \n   float4   Pos             : POSITION;                      \n   float4   LightMap		 : COLOR0;						  \n   float4   BaseColor		 : COLOR1;						  \n   float2   Tex             : TEXCOORD0;                     \n};                                                           \n                                                             \nstruct VS_OUT                                                \n{                                                            \n   float4 Position        : POSITION;                        \n   float4 LightMap		 : COLOR0;	 					      \n   float4 BaseColor		 : COLOR1;						  \n   float2 TexCoord0       : TEXCOORD0;                       \n};                                                           \n															  \nstruct PS_IN                                                \n{                                                            \n   float4 LightMap		 : COLOR0;	 					      \n   float4 BaseColor		 : COLOR1;						  \n   float2 TexCoord0       : TEXCOORD0;                       \n};                                                           \n                                                             \nstruct PS_OUT												  \n{															  \n	float4 Color:COLOR0;										  \n};													          \n                                                             \n                                                             \nsampler        Texture : register(s0);					      \nsampler        Luma : register(s2);					      \nsampler        Xlat : register(s3);					      \n                                                             \nfloat mesh:register(c1);\nfloat2 scale:register(c2);\nfloat4 dist:register(c4);\n\nVS_OUT VShader( VS_IN In )                              \n{                                                            \n   VS_OUT Out;                                               \n   Out.Position  = In.Pos;						          \n	if(Out.Position.z<0.0) Out.Position.z=0.0;\n	if(Out.Position.z>1.0)	Out.Position.z=1.0;\n	Out.Position.z=Out.Position.z*In.Pos.w;					\n   Out.TexCoord0 = In.Tex;				                  \n	Out.LightMap = In.LightMap;							  \n	Out.BaseColor = In.BaseColor;							  \n   return Out;                                               \n}                                                            \nPS_OUT PShader( PS_IN In )                      \n{                                                            \n	 PS_OUT T;\n    float4 Base=tex2D(Texture,In.TexCoord0);												\n	 float2 Lum;\n	 float lbase;\n	 if(Base.a<=0.5)\n		 clip(-1.0);\n	 //Edge check\n    T.Color.a=Base.a; \n	 if(In.LightMap.b==0.0)\n		lbase=Base.r;\n	 else\n	 {\n		Lum.y=In.LightMap.g;\n		Lum.x=Base.r;\n		lbase=tex2D(Luma,Lum).x;\n	 }\n	 lbase*=In.LightMap.r;\n	 float2 Col;\n	 Col.x=lbase/*-(0.5f/64.0f)*/;\n	 Col.y=In.BaseColor.r;\n    T.Color.r=tex2D(Xlat,Col).r;                                      \n	 Col.y=In.BaseColor.g;\n    T.Color.g=tex2D(Xlat,Col).g;                                      \n	 Col.y=In.BaseColor.b;\n    T.Color.b=tex2D(Xlat,Col).b;                                      \n    return T;					                              \n}                                                            \n\n\nPS_OUT PShaderMesh( PS_IN In,float4 Pos:VPOS)\n{                       \n    PS_OUT T;        \n    T=PShader(In);\n                    \n    if(mesh!=0.0)\n    {\n		float2 tmp=Pos.xy/scale;\n		int x=((int) (tmp.x))%2;\n		int y=((int) (tmp.y))%2;\n		if(x!=y)\n			T.Color.a=0.0;\n    }             \n\n    return T;\n}\nPS_OUT PShaderBlend( PS_IN In)\n{                       \n    PS_OUT T;        \n    T=PShader(In);\n                    \n	 if(mesh.r!=0.0 && T.Color.a==1.0)\n		T.Color.a=0.5;\n    return T;\n}\n
0051ccfa	n5Objects: %d  Polys: %d
0051cd14	FakeGouraud
0051cd20	Bilinear
0051cd2c	Trilinear
0051cd38	AutoMip
0051cd40	Wireframe
0051cd4c	MeshTransparency
0051cd60	ps.3.0
0051cd68	PShaderBlend
0051cd78	PShaderMesh
0051cd84	SCRIPTS\mode_%d.ps
0051cd98	Pixel Shader Build Error mode_%d.ps
0051cdbc	vs.2.0
0051cdc4	vs.3.0
0051cdcc	VShader
0051cdd4	TEXCACHE
0051cde0	TEXCACHE\%X_%X.png
0051cdf4	SCRIPTS
0051cdfc	%s.pat
0051ce04	%x %x %x %s
0051ce10	vector<T> too long
0051ce24	TGPX4
00520c50	bad exception
00523ccc	RSDS
00523ce4	K:\Proyectos\emulator\Model2 Release\emulator.pdb
00526868	COMCTL32.dll
00526878	Direct3DCreate9
00526888	d3d9.dll
00526894	DirectInput8Create
005268a8	DINPUT8.dll
005268b6	D3DXCreateTextureFromFileExA
005268d6	D3DXCreateTextureFromFileInMemory
005268fa	D3DXCompileShader
0052690e	D3DXCreateFontIndirectA
00526928	D3DXSaveSurfaceToFileA
00526942	D3DXCompileShaderFromFileA
00526960	D3DXCreateTextureFromFileA
0052697e	D3DXSaveTextureToFileA
00526996	d3dx9_42.dll
005269a4	WS2_32.dll
005269b2	GetPrivateProfileStringA
005269ce	CreateDirectoryA
005269e2	AllocConsole
005269f2	FreeLibrary
00526a00	InterlockedDecrement
00526a18	QueryPerformanceCounter
00526a32	WaitForSingleObject
00526a48	SetEvent
00526a54	GetCurrentThread
00526a68	GetCommandLineA
00526a7a	GetPrivateProfileIntA
00526a92	TerminateThread
00526aa4	CreateEventA
00526ab4	SetConsoleTitleA
00526ac8	GetStdHandle
00526ad8	GetProcAddress
00526aea	LoadLibraryA
00526afa	WriteConsoleA
00526b0a	WritePrivateProfileStringA
00526b28	GetSystemInfo
00526b38	GetModuleHandleA
00526b4c	QueryPerformanceFrequency
00526b68	CloseHandle
00526b76	ResumeThread
00526b86	CreateThread
00526b96	InitializeCriticalSection
00526bb2	LeaveCriticalSection
00526bca	EnterCriticalSection
00526be2	FormatMessageA
00526bf4	GetLastError
00526c04	GetModuleFileNameA
00526c1a	Sleep
00526c22	SetCurrentDirectoryA
00526c3a	GetCurrentDirectoryA
00526c52	VirtualFree
00526c60	VirtualAlloc
00526c70	CreateFileA
00526c7e	ReadFile
00526c8a	WriteFile
00526c96	SetFilePointer
00526ca6	KERNEL32.dll
00526cb6	RegisterClassA
00526cc8	CheckMenuItem
00526cd8	DialogBoxParamA
00526cea	LoadCursorA
00526cf8	SetMenuItemInfoA
00526d0c	AdjustWindowRect
00526d20	UpdateWindow
00526d30	SetWindowTextA
00526d42	DispatchMessageA
00526d56	PostMessageA
00526d66	CreatePopupMenu
00526d78	SetMenu
00526d82	ShowWindow
00526d90	SetWindowPos
00526da0	DefWindowProcA
00526db2	EndDialog
00526dbe	GetDlgItem
00526dcc	EnableMenuItem
00526dde	PeekMessageA
00526dee	CreateWindowExA
00526e00	GetWindowLongA
00526e12	InvalidateRect
00526e24	MessageBoxA
00526e32	SetWindowLongA
00526e44	GetMenu
00526e4e	SetDlgItemInt
00526e5e	TranslateMessage
00526e72	BeginPaint
00526e80	SendMessageA
00526e90	GetClientRect
00526ea0	LoadIconA
00526eac	LoadMenuA
00526eb8	GetParent
00526ec4	DeleteMenu
00526ed2	GetSubMenu
00526ee0	KillTimer
00526eec	SendDlgItemMessageA
00526f02	InsertMenuItemA
00526f14	SetTimer
00526f20	GetMessageA
00526f2e	EndPaint
00526f3a	GetCursorPos
00526f4a	GetForegroundWindow
00526f60	ShowCursor
00526f6e	GetWindowRect
00526f7e	ScreenToClient
00526f90	GetSystemMetrics
00526fa4	GetDlgCtrlID
00526fb4	GetWindowTextA
00526fc4	USER32.dll
00526fd2	SetStretchBltMode
00526fe6	StretchDIBits
00526ff6	SetBrushOrgEx
00527004	GDI32.dll
00527010	GetOpenFileNameA
00527022	COMDLG32.dll
00527032	ShellExecuteA
00527040	SHELL32.dll
0052704e	CoCreateInstance
00527062	CoInitialize
00527070	ole32.dll
0052707c	DecodePointer
0052708c	EncodePointer
0052709c	HeapFree
005270a8	HeapAlloc
005270b4	HeapReAlloc
005270c2	RtlUnwind
005270ce	GetModuleHandleW
005270e2	ExitProcess
005270f0	CreateProcessA
00527102	DuplicateHandle
00527114	GetCurrentProcess
00527128	MoveFileA
00527134	DeleteFileA
00527142	GetSystemTimeAsFileTime
0052715c	GetTimeFormatA
0052716e	GetDateFormatA
00527180	InterlockedIncrement
00527198	HeapSetInformation
005271ae	GetStartupInfoW
005271c0	GetModuleFileNameW
005271d6	GetLocaleInfoW
005271e8	UnhandledExceptionFilter
00527204	SetUnhandledExceptionFilter
00527222	IsDebuggerPresent
00527236	TerminateProcess
0052724a	InitializeCriticalSectionAndSpinCount
00527272	MultiByteToWideChar
00527288	HeapCreate
00527296	RaiseException
005272a8	HeapSize
005272b4	WideCharToMultiByte
005272ca	GetConsoleCP
005272da	GetConsoleMode
005272ec	SetHandleCount
005272fe	GetFileType
0052730c	DeleteCriticalSection
00527324	GetCPInfo
00527330	GetACP
0052733a	GetOEMCP
00527346	IsValidCodePage
00527358	TlsAlloc
00527364	TlsGetValue
00527372	TlsSetValue
00527380	TlsFree
0052738a	SetLastError
0052739a	GetCurrentThreadId
005273b0	IsProcessorFeaturePresent
005273cc	LoadLibraryW
005273dc	GetCurrentProcessId
005273f2	GetFileAttributesA
00527408	CreatePipe
00527416	GetExitCodeProcess
0052742c	FlushFileBuffers
00527440	GetTimeZoneInformation
0052745a	GetUserDefaultLCID
00527470	GetLocaleInfoA
00527482	EnumSystemLocalesA
00527498	IsValidLocale
005274a8	GetStringTypeW
005274ba	LCMapStringW
005274ca	CompareStringW
005274dc	FreeEnvironmentStringsW
005274f6	GetEnvironmentStringsW
00527510	GetTickCount
00527520	SetStdHandle
00527530	WriteConsoleW
00527540	SetEndOfFile
00527550	GetProcessHeap
00527562	SetEnvironmentVariableA
0052757c	CreateFileW
0052758a	SetEnvironmentVariableW
00528000	1.2.2
00528008	compress
00528014	%s error: %d\n
00528024	garbage
0052802c	uncompress
00528038	%s error: %d\n
00528048	bad uncompress\n
00528058	uncompress(): %s\n
00528070	gzopen error\n
00528088	gzputs err: %s\n
00528098	hello
005280a8	gzprintf err: %s\n
005280c0	gzopen error\n
005280d0	garbage
005280d8	gzread err: %s\n
005280e8	bad gzread: %s\n
005280f8	gzread(): %s\n
00528108	gzseek error, pos=%ld, gztell=%ld\n
0052812c	gzgetc error\n
0052813c	gzungetc error\n
0052814c	gzgets err after gzseek: %s\n
0052816c	bad gzgets after gzseek\n
00528188	gzgets() after gzseek: %s\n
005281a4	1.2.2
005281ac	deflateInit
005281b8	%s error: %d\n
005281c8	deflate
005281d0	%s error: %d\n
005281e0	deflate
005281e8	%s error: %d\n
005281f8	deflateEnd
00528204	%s error: %d\n
0052821c	1.2.2
00528224	inflateInit
00528230	%s error: %d\n
00528240	inflate
00528248	%s error: %d\n
00528258	inflateEnd
00528264	%s error: %d\n
00528274	bad inflate\n
00528284	inflate(): %s\n
00528294	1.2.2
0052829c	deflateInit
005282a8	%s error: %d\n
005282b8	deflate
005282c0	%s error: %d\n
005282d0	deflate not greedy\n
005282e4	deflate
005282ec	%s error: %d\n
005282fc	deflate
00528304	%s error: %d\n
00528314	deflate should report Z_STREAM_END\n
00528338	deflateEnd
00528344	%s error: %d\n
0052835c	1.2.2
00528364	inflateInit
00528370	%s error: %d\n
00528380	large inflate
00528390	%s error: %d\n
005283a0	inflateEnd
005283ac	%s error: %d\n
005283bc	bad large inflate: %ld\n
005283d4	large_inflate(): OK\n
005283ec	1.2.2
005283f4	deflateInit
00528400	%s error: %d\n
00528410	deflate
00528418	%s error: %d\n
00528428	deflate
00528430	%s error: %d\n
00528440	deflateEnd
0052844c	%s error: %d\n
00528464	1.2.2
0052846c	inflateInit
00528478	%s error: %d\n
00528488	inflate
00528490	%s error: %d\n
005284a0	inflateSync
005284ac	%s error: %d\n
005284bc	inflate should report DATA_ERROR\n
005284e0	inflateEnd
005284ec	%s error: %d\n
005284fc	after inflateSync(): hel%s\n
00528520	deflateInit
0052852c	%s error: %d\n
0052853c	deflateSetDictionary
00528554	%s error: %d\n
00528564	deflate should report Z_STREAM_END\n
00528588	deflateEnd
00528594	%s error: %d\n
005285ac	1.2.2
005285b4	inflateInit
005285c0	%s error: %d\n
005285d0	unexpected dictionary
005285e8	inflate with dict
005285fc	%s error: %d\n
0052860c	inflateEnd
00528618	%s error: %d\n
00528628	bad inflate with dict\n
00528640	inflate with dictionary: %s\n
0052866c	incompatible zlib version\n
00528690	warning: different zlib version\n
005286bc	zlib version %s = 0x%04x, compile flags = 0x%lx\n
005286f0	out of memory\n
00528708	1.2.2
00528710	1.2.2
00528718	%c%c%c%c%c%c%c%c%c%c
00528730	<fd:%d>
00528744	invalid block type
00528758	invalid stored block lengths
00528778	too many length or distance symbols
0052879c	invalid code lengths set
005287b8	invalid bit length repeat
005287d4	invalid bit length repeat
005287f0	invalid literal/lengths set
0052880c	invalid distances set
00528824	invalid literal/length code
00528840	invalid distance code
00528858	invalid distance too far back
00528878	invalid distance too far back
00528898	invalid distance code
005288b0	invalid literal/length code
005288cc	1.2.2
005288d4	incorrect header check
005288ec	unknown compression method
00528908	invalid window size
0052891c	unknown compression method
00528938	unknown header flags set
00528954	header crc mismatch
00528968	invalid block type
0052897c	invalid stored block lengths
0052899c	too many length or distance symbols
005289c0	invalid code lengths set
005289dc	invalid bit length repeat
005289f8	invalid bit length repeat
00528a14	invalid literal/lengths set
00528a30	invalid distances set
00528a48	invalid literal/length code
00528a64	invalid distance code
00528a7c	invalid distance too far back
00528a9c	incorrect data check
00528ab4	incorrect length check
00528b08	1.2.2
00528b10	need dictionary
00528b20	stream end
00528b2c	file error
00528b38	stream error
00528b48	data error
00528b54	insufficient memory
00528b68	buffer error
00528b78	incompatible version
00528ba4	1.2.2
00528bb0	1.2.2
00571220	.?AVtype_info@@
0057196e	abcdefghijklmnopqrstuvwxyz
0057198e	ABCDEFGHIJKLMNOPQRSTUVWXYZ
00571b79	abcdefghijklmnopqrstuvwxyz
00571b99	ABCDEFGHIJKLMNOPQRSTUVWXYZ
00572738	.?AVlogic_error@std@@
00572758	.?AVlength_error@std@@
00572778	.?AVout_of_range@std@@
00572798	.?AVCMachine@@
005727b0	.?AVexception@std@@
005727cc	.?AVbad_alloc@std@@
005727e8	.?AUIXAudio2VoiceCallback@@
0057280c	.?AUStreamingVoiceContext@CSound@@
0059471c	.?AVCInput@@
00594734	.?AVCXInput@@
0059474c	.?AVCMemSource@@
00594768	.?AVCSource@@
00594780	.PAX
00594790	.PAVInvalidFileException@CPng@@
005947b8	.?AV_dynabb_Inputs@@
005947d8	.?AV_vcop2_Inputs@@
005947f4	.?AV_rchase2_Inputs@@
00594814	.?AV_motoraid_Inputs@@
00594834	.?AV_vf2_Inputs@@
00594850	.?AV_srally_Inputs@@
00594870	.?AV_manxtt_Inputs@@
00594890	.?AV_skytargt_Inputs@@
005948b0	.?AV_daytonat_Inputs@@
005948d0	.?AV_daytona_Inputs@@
005948f0	.?AV_dtank_Inputs@@
0059490c	.?AV_wski_Inputs@@
00594928	.?AV_wave_Inputs@@
00594944	.?AV_skig_Inputs@@
00594960	.?AV_tops_Inputs@@
0059497c	.?AV_stcc_Inputs@@
00594998	.?AV_bel_Inputs@@
005949b4	.?AV_von_Inputs@@
005949d0	.?AV_model2a_Inputs@@
005949f0	.?AV_model2_Inputs@@
00594a10	.?AVCInputPorts@@
00594a2c	.?AVModel2@@
00594a88	.?AVbad_exception@std@@
ffdff1ac	
ffdffc00	
